id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2723274,Lofty Modern 2BD Apt 800 sq ft,8790904,Albert,,Bay Village,42.34868,-71.07043,Entire home/apt,200,29,26,2019-10-27,0.25,1,0,0,STR-398102
2754975,Perfect Location to Explore Boston,6885890,Jonathan,,Beacon Hill,42.35902,-71.06296,Entire home/apt,150,365,100,2019-08-21,0.97,1,111,0,
2864688,Beautiful 3 bedroom 2 bath apt in Charlestown,887148,Dawn,,Charlestown,42.38148,-71.06967,Private room,595,5,0,,,3,365,0,Exempt: This listing is a unit that has contracts with hospitals
2886933,BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,13776857,Katy,,Hyde Park,42.26043,-71.11766,Entire home/apt,250,2,109,2022-10-16,1.04,1,0,9,STR-429200
3129309,"N5 TDGarden, Location, Freedom Trail, Lil Italy",3637081,Sarah,,North End,42.36693,-71.05624,Entire home/apt,125,2,406,2019-11-17,3.9,13,61,0,Exempt: This listing is a unit that has contracts with hospitals
3164650,2bd APT 20min from Downtown Boston,16052189,Jonathan,,Hyde Park,42.23533,-71.13256,Entire home/apt,75,29,34,2022-09-17,0.33,5,234,1,
3193484,2 Minutes Walk  to the Red Line!,16186589,Marie,,Dorchester,42.28814,-71.06889,Private room,45,30,9,2022-11-28,0.1,27,364,2,
3229255,1bd Boston apt - Convenient & quiet,16343599,Ella & Will,,Roslindale,42.28657,-71.13236,Entire home/apt,175,3,135,2022-11-27,1.32,1,118,16,STR-399016
3294152,"Garden Suite near subway, beach",9898255,Jessica,,Dorchester,42.31281,-71.06098,Entire home/apt,123,2,227,2022-11-09,2.2,5,249,17,STR-443035
3302294,Back Bay Amazing Location,1369968,Christopher,,Back Bay,42.35311,-71.08213,Entire home/apt,135,29,253,2022-01-02,2.44,1,81,1,
3316049,Beautiful Junior 1-bedroom apartment,16742781,Jerry,,South End,42.34512,-71.06492,Entire home/apt,140,91,0,,,1,364,0,
3343428,Brownstone Bedroom Park & Garden Views by LMA & T,11228809,Jonathan,,Roxbury,42.32811,-71.09157,Private room,55,2,331,2022-12-18,3.9,5,37,75,STR-468241
3344322,"Eagle Sea view,15min metro ride to center,safe st!",9898255,Jessica,,Dorchester,42.31311,-71.06232,Private room,77,2,141,2022-11-05,1.37,5,292,35,STR-443035
3441982,New Stylish Modern Studio,13819661,Jen,,Roxbury,42.31907,-71.09252,Entire home/apt,95,1,132,2022-12-13,2.57,1,28,10,STR-396299
3457722,"Sunlit w/ huge kitchen, parking & easy to downtown",6209951,Jeff And Rachel,,Brighton,42.35564,-71.15746,Entire home/apt,260,5,52,2022-07-16,0.51,1,1,3,str-396130
3463914,4th of July Dream Spot!,17452489,Nathaniel,,Back Bay,42.351,-71.08899,Entire home/apt,248,91,27,2016-07-17,0.26,1,0,0,
3493840,"Beautiful, Comfortable and Cozy",11554621,Gretjen,,Jamaica Plain,42.3063,-71.1061,Private room,98,31,7,2020-03-15,0.07,2,283,0,
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,Beacon Hill,42.35884,-71.06332,Entire home/apt,288,91,254,2022-10-02,2.49,1,213,2,
3521944,"Beautiful, Quiet, and Safe!",17735272,David,,West Roxbury,42.29742,-71.157,Entire home/apt,119,91,4,2014-09-14,0.04,1,0,0,
3539510,230B2 · The Roseclair w/Central AC and IN-unit Laundry! | 3BR 1BA w/En-Suite HdTV's | 2nd Floor near UMass Boston Redline!,71783,Lance,,Dorchester,42.32213,-71.06094,Entire home/apt,154,30,31,2019-06-13,0.31,27,297,0,
3544343,Beacon Hill!! Feet Fom State House,17843002,Christian,,Downtown,42.35844,-71.06153,Entire home/apt,100,91,0,,,1,0,0,
3602379,"Modern, Spacious 1BR for 4 - Easy Marathon Access!",18150109,Alex,,Roxbury,42.32843,-71.09369,Entire home/apt,195,91,254,2019-11-16,2.54,4,365,0,STR-471474
3605045,Immaculate space with off street parking!,18165984,Stacey,,Dorchester,42.28512,-71.07672,Shared room,200,1,5,2019-05-19,0.05,1,180,0,STR-460055
3656168,Parking Close 2 Downtown Renovated,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,38,150,6,2018-12-17,0.07,31,365,0,
3664031,2 bedroom condo in Downtown Boston,2006852,Jay,,North End,42.3636,-71.05367,Entire home/apt,190,31,53,2022-08-05,0.52,13,116,3,
3705824,Small Rm +walk-in closet Easy to Longwood/Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,33,150,0,,,31,365,0,
3749523,Grand Colonial in Historic Boston.,3842205,Nicolo,,Charlestown,42.37358,-71.06309,Entire home/apt,250,29,280,2022-07-30,2.75,1,364,3,
3874798,2 Bedroom Modern City Condo,19992621,Marci,,South Boston,42.33526,-71.05216,Entire home/apt,325,3,11,2022-05-22,0.11,1,0,3,STR-457705
3890373,Beacon Hill Fabulous One Bedroom Apartment,19357187,Paul,,Beacon Hill,42.35792,-71.06432,Entire home/apt,95,29,249,2022-12-03,2.47,1,108,8,
3957602,The Hedges: Sunny urban garden home with breakfast,2127414,Katharine (Kit) And Scott,,Jamaica Plain,42.31016,-71.10582,Private room,94,29,129,2022-09-07,1.28,1,20,1,STR-399287
3965313,Minutes to Boston-Near Beach 69-1,20551003,May,,East Boston,42.38679,-71.00271,Private room,42,91,91,2019-11-11,1.29,1,90,0,
3968797,Sunny bedroom in large quiet house,4762495,Jennifer,,Roslindale,42.28969,-71.13183,Private room,88,5,59,2022-09-27,0.63,2,186,2,STR-408484
3969526,Winter Specials! Sensational South End-no stairs,5408229,Liesl,,South End,42.33765,-71.07434,Entire home/apt,148,29,351,2022-11-06,3.48,1,167,5,
4000384,Sunlit room with private bath,10910804,Evelyn,,Jamaica Plain,42.31826,-71.09956,Private room,90,29,181,2020-03-01,1.79,1,116,0,STR-414873
4089940,1 BR Apt in North End,20857768,Compass,,North End,42.36722,-71.05266,Entire home/apt,229,14,59,2021-05-20,0.59,9,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
4090224,Sanitized Modern 3BD private home-near BCEC,17783651,Tiffany,,South Boston,42.3357,-71.05395,Entire home/apt,244,1,789,2022-12-16,7.9,1,240,107,STR-383708
4105704,Sunny Private Studio Aptmt,21299112,Helen,,Jamaica Plain,42.30385,-71.1151,Entire home/apt,135,3,272,2022-12-12,2.72,1,293,16,STR-460374
4148586,Back Bay Charmer,3588191,Kelly,,Back Bay,42.35491,-71.07463,Entire home/apt,225,91,15,2015-10-27,0.16,1,0,0,
4150640,Beautiful Studio Apt in North End,20857768,Compass,,North End,42.36684,-71.0529,Entire home/apt,119,29,28,2022-06-12,0.28,9,16,1,Exempt: This listing is a unit used for furnished institutional or business stays
4173285,"Bright, cozy bedroom in Victorian",2851756,Angela,,Dorchester,42.28547,-71.06799,Private room,55,91,11,2022-11-25,0.12,1,178,1,
4233242,Quiet Artist's Retreat,197327,Melissa,,Jamaica Plain,42.31246,-71.10793,Private room,98,29,44,2022-09-27,0.44,2,323,3,STR-416301
4257929,Two Bedroom Apartment in Kenmore Sq,21926328,Hayden,,Fenway,42.34853,-71.09256,Entire home/apt,250,91,0,,,1,0,0,
4263736,Brownstone Master Bath Suite Park Views by LMA & T,11228809,Jonathan,,Roxbury,42.32971,-71.0931,Private room,67,2,397,2022-12-13,3.98,5,26,57,STR-443395
4278067,Studio apart Tremont St South End #2,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,85,33,72,2022-09-01,0.72,6,365,2,
4291607,Great location!,16922109,Vanessa,,Brighton,42.33678,-71.15237,Entire home/apt,90,91,4,2015-08-03,0.04,1,0,0,
4315439,Room Logan Airport + 1/2 bathroom,22402141,Mirian,,East Boston,42.38829,-71.00437,Private room,80,100,5,2019-09-01,0.06,2,363,0,
4348422,Cozy Jamaica Plain Pad,22217451,Ashley,,Jamaica Plain,42.31128,-71.10981,Private room,150,91,0,,,1,0,0,
4364925,large & grand 2 bedroom South End by Copley Sq #3,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,120,33,144,2022-11-25,1.46,6,228,3,
4364989,newly furn one bedroom by Copley #6,9653086,Glenn,,South End,42.34128,-71.07607,Entire home/apt,105,31,81,2021-12-03,0.87,6,266,0,
4410765,"Grt Location, Big 3 Bed,Nr all Colleges, Hospitals",9795590,Patrick,,Brighton,42.35309,-71.14822,Entire home/apt,135,55,10,2022-03-31,0.11,1,295,1,
4460532,Brownstone Room Treetop Skyline View by LMA & T,11228809,Jonathan,,Roxbury,42.32942,-71.09149,Private room,84,2,298,2022-12-17,3.02,5,46,58,STR-443395
4461613,Comfy Beacon Hill Studio Great for Work Travel #13,22348222,Maverick,,Beacon Hill,42.36017,-71.06346,Entire home/apt,85,1,145,2022-12-10,1.57,54,353,26,STR-415631
4461846,South End Studio Perfect for Work Travel #36,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,88,1,96,2022-10-21,1.04,54,362,12,STR-441258
4461901,"Stylish Downtown Studio in the SouthEnd, #8",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,85,1,144,2022-10-22,1.57,54,358,13,STR-415612
4500409,"Stylish Studio in Back Bay, on Newbury St; #1",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,85,1,150,2022-11-22,1.66,54,348,9,LB-418468
4525875,Charming & Historic 2 bed/2 bath w/ private patio,23462166,Corey,,Charlestown,42.37866,-71.06452,Entire home/apt,385,4,73,2022-11-27,1.31,1,82,18,STR-399161
4553903,Contemporary North End Retreat | near T,10850877,Franklin,,North End,42.36582,-71.05722,Entire home/apt,5000,91,343,2019-08-28,3.48,2,48,0,
4555637,Brownstone Loft Bedroom Rooftop Views by LMA & T,11228809,Jonathan,,Roxbury,42.32965,-71.0932,Private room,56,2,374,2022-12-17,3.8,5,34,84,STR-468241
4560053,Fort Hill Inn Historic Beauty! Minutes to Center!,8229,Terry,,Roxbury,42.32397,-71.09085,Entire home/apt,328,3,98,2022-11-20,1.01,10,163,10,STR-446652
4566095,"The Upton South End, The Copley Suite",5430185,Laura And Olivia,,South End,42.34301,-71.07304,Entire home/apt,160,120,22,2022-08-25,0.23,7,72,2,Exempt: This listing is a hotel or motel
4568116,Brownstone Cozy Private Studio by the T & LMA,11228809,Jonathan,,Roxbury,42.32967,-71.09328,Entire home/apt,67,2,613,2022-12-18,6.22,5,29,90,STR-443395
4573238,Chic furnished 2 bds- best Boston location N. End Boston,5578043,Dror,,North End,42.364253,-71.052626,Entire home/apt,149,31,159,2022-09-28,1.63,4,353,2,
4580825,Amazing price and location / parking -North End (M1S),5578043,Dror,,North End,42.3633,-71.05237,Entire home/apt,182,2,191,2022-12-05,2.03,4,344,41,STR-406255
4583526,Lovely private 4 bedroom apt,23759488,Tricia,,Jamaica Plain,42.3043,-71.11465,Entire home/apt,211,2,232,2021-11-23,2.42,1,15,0,STR-410540
4593974,Parking EZ 2 Downtown/Longwood Larg,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,7,2018-02-15,0.08,31,365,0,
4593985,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,1,2015-06-20,0.01,31,365,0,
4602191,2 Bd/Bth Apt in Prime Location Gorgeous Water View,20079643,Alex @ Bcohousing,,West End,42.36452,-71.06928,Entire home/apt,285,75,18,2021-06-04,0.24,12,265,0,Exempt: This listing is a unit used for furnished institutional or business stays
4614037,Boston RooftopTerrace/ 2 Bed / By Logan airport,9073339,Elisangela,,East Boston,42.378693,-71.035088,Entire home/apt,194,1,299,2022-12-11,3.23,3,344,64,STR-398048
4623114,South End Studio Perfect for Work Travel #46,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,85,1,132,2022-12-03,1.48,54,362,14,STR-441249
4624582,Parking Easy to downtown/Longwood,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,150,4,2016-10-31,0.04,31,365,0,
4625517,GreenT&bus stops in front of door,7046340,Chun Kei,,Mission Hill,42.33245,-71.10642,Private room,100,91,0,,,1,0,0,
4630071,Charming studio,12165186,Masha,,Brighton,42.34341,-71.15451,Entire home/apt,49,91,16,2022-08-14,0.23,2,182,1,
4662379,Historic House modernized,24124767,Matt,,Brighton,42.34765,-71.15509,Entire home/apt,321,3,156,2022-12-03,1.59,1,263,24,STR-416233
4699828,Charming Victorian Furnished Home,19466495,Barbara,,Hyde Park,42.2563,-71.12762,Entire home/apt,244,3,111,2022-11-28,1.19,1,243,6,Exempt: This listing is a unit used for furnished institutional or business stays
4710583,Cozy Attic Bedroom in Allston,17892292,Marlene,,Allston,42.35914,-71.13348,Private room,41,91,3,2018-06-19,0.03,5,0,0,
4737304,Cosy Celtic Retreat,24158689,Deborah,,Brighton,42.35111,-71.16529,Private room,75,91,25,2020-05-04,0.27,1,353,0,
4755586,One Sweet Place,24532370,Andrea,,Mattapan,42.27667,-71.08169,Private room,25,29,22,2022-10-23,0.38,2,184,2,STR-416068
4757808,Romantic Beacon Hill Studio,3085882,Nino,,Beacon Hill,42.35815,-71.07102,Entire home/apt,110,91,5,2015-10-25,0.06,1,0,0,
4765070,Studio w/ private entrance and bathroom,24584716,Katty,,Jamaica Plain,42.32352,-71.10688,Entire home/apt,98,3,373,2022-11-27,3.84,1,135,18,str-416042
4863108,Ensuite Private Room in Boston,8157833,John,,South Boston,42.33717,-71.05,Private room,91,4,281,2022-12-05,2.91,1,136,40,STR-413500
4909590,"ALLSTON LOADED STUDIO: Steps to BU, BC & hospitals",25279966,Vj,,Allston,42.34838,-71.13163,Entire home/apt,79,240,345,2022-08-30,3.55,2,197,5,STR-415702
5019306,Sunny Duplex Condo + Private Parking,15862012,Vicki,,South Boston,42.33257,-71.02959,Entire home/apt,355,3,176,2022-11-29,1.86,1,333,28,STR-397970
5048406,3rd floor room in Victorian House,26062958,Yvonne,,Dorchester,42.31124,-71.06551,Private room,85,2,39,2022-06-27,0.41,2,354,5,STR-415034
5049582,Quiet room - Great location!,197327,Melissa,,Jamaica Plain,42.31327,-71.10811,Private room,60,30,29,2022-12-04,0.31,2,346,4,STR-416301
5054601,Large room with view on Downtown,26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,165,2022-11-20,1.74,4,203,14,STR-413140
5088560,Stunning SouthEnd/BackBay Penthouse,21609039,Susan,,Roxbury,42.34041,-71.08384,Entire home/apt,500,29,100,2020-12-27,1.12,3,282,0,Exempt: This listing is a unit used for furnished institutional or business stays
5166870,2 Bdrm Apt w/ tower in JP Victorian,1487352,Matt And Eva,,Jamaica Plain,42.30542,-71.10409,Entire home/apt,190,2,339,2022-12-04,3.54,1,275,65,STR-401736
5203538,Beautiful Townhouse Boston's South End,26917979,Jim,,South End,42.34024,-71.07483,Entire home/apt,900,5,13,2022-10-25,0.14,1,264,9,STR-470244
5317935,Family friendly Boston home,95959,Bandita,,Roxbury,42.32338,-71.09334,Entire home/apt,400,29,9,2019-04-16,0.1,1,203,0,STR-398243
5358934,"Renovated, Quiet, Free Parking",18517776,Huggy,,Roxbury,42.31681,-71.08001,Private room,42,150,6,2019-11-01,0.08,31,365,0,
5364137,**Studio by Airport and T Station**,23777641,Gavin,,East Boston,42.38704,-71.00581,Entire home/apt,83,60,87,2022-08-14,0.92,2,29,2,
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,,Dorchester,42.31163,-71.06351,Entire home/apt,86,29,262,2022-09-05,3.04,2,258,1,
5434353,Quiet  Beauty in Boston,9658771,Anthony,,Roslindale,42.28629,-71.13839,Entire home/apt,155,14,26,2021-04-30,0.29,2,365,0,STR-445527
5478135,City living near the beach!,13595892,Elizabeth,,East Boston,42.38455,-71.00217,Entire home/apt,195,91,27,2016-11-13,0.33,1,0,0,
5495267,Parking Renovated Close to Downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,36,150,2,2016-08-30,0.03,31,365,0,
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,Terry,,Mission Hill,42.33211,-71.09842,Entire home/apt,325,3,142,2022-11-26,1.55,5,159,25,STR446658
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,,Roxbury,42.3285,-71.09608,Entire home/apt,179,3,127,2022-08-13,1.34,5,1,4,STR-446656
5581575,Private Entrance * King Bed! * Parking * Kid Ready,28766987,Kathy,,Back Bay,42.34628,-71.08064,Entire home/apt,330,29,206,2022-09-26,2.62,1,100,3,STR-400453
5690424,"Beacon Hill House, Huge Roof Deck & Encore Casino",28090138,Gloria,,Beacon Hill,42.35668,-71.07185,Entire home/apt,310,91,124,2020-03-01,1.33,1,59,0,
5709298,Central Boston Beacon Hill 2brm,2006852,Jay,,Beacon Hill,42.35984,-71.06914,Entire home/apt,180,2,397,2022-11-28,4.23,13,335,47,Exempt: This listing is a unit that has contracts with hospitals
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,145,2022-11-12,1.59,54,308,6,STR-441252
5718921,"Charming South End Brownstone, 2BR with patio",22348222,Maverick,,South End,42.34455,-71.07628,Entire home/apt,225,29,144,2022-11-27,1.57,54,365,3,STR-415648
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,,Jamaica Plain,42.32448,-71.10664,Entire home/apt,95,91,0,,,1,0,0,
5768819,"Stylish Downtown Studio in the SouthEnd, C.Ave# 4",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,85,1,133,2022-11-19,1.5,54,355,8,STR-415605
5769127,"Stylish Downtown Studio in the SouthEnd, C.Ave# 3",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,75,1,271,2022-12-16,2.96,54,288,46,STR-415604
5775139,Large room located in Allston,29963974,Nesli,,Allston,42.35211,-71.13178,Private room,70,91,0,,,1,0,0,
5781926,City Sanctuary with ocean view and terrace garden,29573894,Amy,,South Boston,42.33286,-71.04506,Entire home/apt,200,3,55,2022-11-10,0.85,1,332,17,STR-398153
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,,North End,42.36726,-71.05424,Entire home/apt,300,3,257,2022-10-11,2.84,1,4,22,STR-388064
5806428,Close to Airport and Subway,15646805,Meghan,,East Boston,42.37939,-71.02961,Entire home/apt,125,91,31,2019-05-23,0.33,1,90,0,
5813177,Sunny 1BR for Summer,30162455,Patlapa,,Fenway,42.34306,-71.0872,Entire home/apt,62,91,0,,,1,0,0,
5856633,Condo overlooking Boston Harbour,30408736,Kate,,South Boston,42.33284,-71.04685,Entire home/apt,350,91,1,2016-05-13,0.01,1,0,0,
5870922,The Nantucket Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,53,3,299,2022-12-05,3.2,4,145,48,STR-383892
5903001,Boston Back Bay/Copley Square,30658962,Marlo,,Back Bay,42.35147,-71.07835,Entire home/apt,300,3,69,2022-11-13,0.74,1,179,16,STR-404614
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,,Back Bay,42.35009,-71.07023,Entire home/apt,568,91,15,2016-07-15,0.16,2,80,0,
5927267,"Large room, wood floor, 2 windows",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,176,2022-11-09,1.89,4,177,20,STR-445765
5932402,South End Condo,2221632,Tad,,South End,42.34459,-71.06999,Private room,100,91,0,,,1,0,0,
5940866,"Sunny room, en-suite bathroom, minutes to Boston",12720679,Valerie,,East Boston,42.37615,-71.03331,Private room,100,1,409,2022-10-29,4.4,1,0,38,STR-427440
5967421,The Meditation Room near Harvard Square,26956083,Todd,,Allston,42.3605,-71.12633,Private room,52,91,172,2021-12-22,1.85,4,235,1,
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,Terry,,Roxbury,42.32966,-71.09597,Entire home/apt,169,3,106,2022-10-26,1.14,5,0,8,STR446654
6089865,"N2 Little Italy, Historic, Freedom Trail,TD Garden",3637081,Sarah,,North End,42.36545,-71.05623,Entire home/apt,126,2,557,2022-12-06,5.98,13,92,76,Exempt: This listing is a unit used for furnished institutional or business stays
6119918,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",546854,Sanjay,,Allston,42.34689,-71.13679,Entire home/apt,145,32,112,2022-08-12,1.21,2,180,1,
6179374,Harvard Boston University MIT,30489899,Home On Blaine,,Allston,42.35483,-71.13694,Private room,45,91,6,2019-12-20,0.07,4,363,0,STR-404592
6238463,Pvt tree top suite in great location,31691830,Penny,,Jamaica Plain,42.31583,-71.11448,Private room,116,2,256,2022-11-26,2.9,1,62,53,STR-411564
6248970,Spacious room convenient to subway,32449720,Shawn,,Jamaica Plain,42.31984,-71.10569,Private room,65,3,272,2022-08-12,2.94,1,6,2,STR-418340
6317446,Brand New 2 BR | 1 BA in So. BOS #2,9410008,Jason,,South Boston,42.33536,-71.04523,Entire home/apt,229,9,180,2020-05-31,1.96,22,85,0,Exempt: This listing is a unit that has contracts with hospitals
6317722,Brand New 2 BR | 1 BA in So. BOS #3,9410008,Jason,,South Boston,42.33536,-71.04523,Entire home/apt,450,10,168,2022-08-17,1.83,22,126,8,Exempt: This listing is a unit that has contracts with hospitals
6377998,"Family friendly Victorian home, walk to T",987917,Helder,,Jamaica Plain,42.31584,-71.09932,Entire home/apt,400,4,39,2022-09-05,0.43,1,141,4,STR-416102
6426364,Great city views top floor one bed #7,9653086,Glenn,,South End,42.34144,-71.0763,Entire home/apt,140,29,82,2022-05-29,0.89,6,323,2,
6465075,Spacious 5BR Condo Near Metro,635157,Catlin,,Jamaica Plain,42.29828,-71.11048,Entire home/apt,878,3,167,2022-11-27,1.81,1,316,32,STR-445893
6489209,"Large room, excellent access",26098645,Manuela,,South Boston,42.33034,-71.05802,Private room,61,5,89,2022-11-21,0.97,4,199,17,STR-445765
6513924,Spacious unit near public transportation,16398126,Chris,,Roslindale,42.2863,-71.11945,Entire home/apt,77,91,105,2020-05-27,1.14,1,264,0,
6544267,Urban Oasis / Apartment perfect for work & create,34227346,Kai,,Roxbury,42.32932,-71.08925,Entire home/apt,149,3,59,2022-12-18,1.03,1,351,6,STR-494371
6603827,Cozy private room near bus stop,34552909,Barrie,,Roslindale,42.28411,-71.11693,Private room,50,29,13,2021-09-30,0.14,3,309,0,
6646604,"Sunny renovated 1 bed, near BC,BU",31340713,Kama,,Brighton,42.34118,-71.14678,Entire home/apt,135,90,33,2022-01-22,0.36,21,290,1,Exempt: This listing is a unit used for furnished institutional or business stays
6690605,Renovated Boston Apartment,35018472,Jennifer,,Charlestown,42.37639,-71.06389,Entire home/apt,200,91,24,2019-08-13,0.27,1,0,0,
6746543,Cool Top Floor 1 Bedroom Penthouse,32376332,Jordan,,Chinatown,42.34991,-71.06164,Entire home/apt,229,91,9,2022-08-14,0.1,1,270,1,
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,195,2022-11-13,2.13,54,332,26,STR-441260
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,109,2022-11-13,1.57,54,349,25,LB-101763
6758482,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,75,1,146,2022-11-13,2.09,54,325,23,STR-415602
6759004,Stylish & Comfortable Newbury St Studio; #10,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,85,1,225,2022-12-11,2.51,54,302,34,STR-445402
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,85,1,77,2022-11-27,1.13,54,339,20,STR-441244
6762011,"Heart of South End, Convenient, Comfy Studio #22",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,119,2022-11-28,1.59,54,305,12,LB-101763
6763409,"Charming Studio in Boston Brownstone, C.Ave#5",22348222,Maverick,,South End,42.34447,-71.07644,Entire home/apt,122,1,227,2022-12-18,2.59,54,338,14,STR-415606
6780077,"Treetop and Ocean view, safe, near metro",9898255,Jessica,,Dorchester,42.31392,-71.06137,Private room,70,2,62,2022-11-20,1.3,5,253,26,STR-443035
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33768,-71.07624,Entire home/apt,130,29,106,2022-11-11,1.17,1,161,5,
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,35,150,11,2016-09-21,0.13,31,365,0,
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,75,1,111,2022-12-03,1.67,54,333,18,STR-441255
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,37,150,5,2017-11-23,0.06,31,365,0,
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Yi,,Allston,42.35803,-71.12952,Private room,68,91,253,2019-10-25,2.92,1,216,0,Exempt: This listing is a unit used for furnished institutional or business stays
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34512,-71.09479,Entire home/apt,185,91,102,2020-01-07,1.13,1,237,0,
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,90,1,167,2022-12-20,1.9,54,351,13,STR-441245
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34441,-71.07633,Entire home/apt,85,1,105,2022-12-04,1.2,54,354,18,STR-441240
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,60,91,0,,,1,0,0,
6879036,Stylish Studio on Newbury St; #3,22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,85,1,234,2022-12-16,2.71,54,326,11,STR-445394
6882615,"City Living with a View, Newbury St; #4",22348222,Maverick,,Back Bay,42.34979,-71.08263,Entire home/apt,104,1,260,2022-12-11,3.01,54,314,32,STR-445396
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",22348222,Maverick,,Back Bay,42.34982,-71.08264,Entire home/apt,85,1,225,2022-12-19,2.48,54,319,25,LB-418468
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,59,91,0,,,1,0,0,
6914622,"Exquisite Treetop Haven, JP Center, Driveway!",36238599,Julie,,Jamaica Plain,42.30849,-71.11721,Entire home/apt,304,1,54,2022-11-12,0.6,1,243,6,STR-445548
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32132,-71.10957,Entire home/apt,250,91,1,2016-08-08,0.01,1,0,0,
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.367,-71.05764,Entire home/apt,200,91,6,2015-10-07,0.07,1,0,0,
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38239,-71.06393,Private room,200,91,8,2016-07-29,0.09,1,365,0,
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36478,-71.06122,Entire home/apt,225,91,2,2015-07-09,0.02,1,0,0,
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28249,-71.1146,Private room,50,29,22,2022-11-01,0.24,3,326,2,
7093109,Cozy  Apt. 20 Minutes  from Downtown,37177446,Nelson And Marlene,,Roslindale,42.279,-71.11814,Entire home/apt,200,29,42,2020-09-07,0.51,2,259,0,STR-415844
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31676,-71.08,Private room,34,150,7,2017-05-01,0.08,31,365,0,
